OrderID,Product,QuantityOrdered,PriceEach,Street,City,ZIP,Month,Hour,OrderDateTime
150211,27in FHD Monitor,1,149.99,232 Adams St,Los Angeles (CA),90001,Jan,0,2019-01-19T00:11:00Z
150212,AA Batteries (4-pack),2,3.84,598 Lakeview St,Portland (OR),97035,Jan,0,2019-01-30T00:21:00Z
150213,USB-C Charging Cable,2,11.95,800 11th St,Seattle (WA),98101,Jan,0,2019-01-03T00:40:00Z
150214,Wired Headphones,1,11.99,423 Walnut St,Portland (ME),04101,Jan,23,2019-01-12T23:53:00Z
150215,Apple Airpods Headphones,1,150,154 Lincoln St,San Francisco (CA),94016,Jan,20,2019-01-03T20:42:00Z
150216,Wired Headphones,1,11.99,691 Pine St,San Francisco (CA),94016,Jan,9,2019-01-21T09:20:00Z
150216,Wired Headphones,1,11.99,691 Pine St,San Francisco (CA),94016,Jan,9,2019-01-21T09:20:00Z
150217,Wired Headphones,1,11.99,39 Center St,New York City (NY),10001,Jan,1,2019-01-31T01:37:00Z
150218,Bose SoundSport Headphones,1,99.99,354 Park St,Los Angeles (CA),90001,Jan,12,2019-01-09T12:38:00Z
150219,AAA Batteries (4-pack),1,2.99,143 Willow St,Portland (OR),97035,Jan,18,2019-01-26T18:50:00Z
150220,AAA Batteries (4-pack),1,2.99,980 Dogwood St,San Francisco (CA),94016,Jan,10,2019-01-09T10:14:00Z
150221,Bose SoundSport Headphones,1,99.99,296 10th St,Dallas (TX),75001,Jan,10,2019-01-28T10:26:00Z
150222,Lightning Charging Cable,1,14.95,294 4th St,San Francisco (CA),94016,Jan,19,2019-01-11T19:21:00Z
150223,Bose SoundSport Headphones,1,99.99,19 Ridge St,San Francisco (CA),94016,Jan,15,2019-01-14T15:47:00Z
150224,20in Monitor,1,109.99,449 South St,San Francisco (CA),94016,Jan,10,2019-01-28T10:05:00Z
150225,Bose SoundSport Headphones,1,99.99,825 Johnson St,Los Angeles (CA),90001,Jan,19,2019-01-27T19:39:00Z
150226,20in Monitor,1,109.99,322 Elm St,Austin (TX),73301,Jan,13,2019-01-02T13:20:00Z
150227,Wired Headphones,1,11.99,194 8th St,Boston (MA),02215,Jan,14,2019-01-26T14:46:00Z
150228,34in Ultrawide Monitor,1,379.99,119 Elm St,Los Angeles (CA),90001,Jan,19,2019-01-24T19:31:00Z
150229,Bose SoundSport Headphones,1,99.99,355 Hill St,San Francisco (CA),94016,Jan,10,2019-01-07T10:10:00Z
150230,34in Ultrawide Monitor,1,379.99,485 Madison St,Atlanta (GA),30301,Jan,18,2019-01-01T18:55:00Z
150231,iPhone,1,700,779 Center St,San Francisco (CA),94016,Jan,17,2019-01-29T17:20:00Z
150231,Wired Headphones,1,11.99,779 Center St,San Francisco (CA),94016,Jan,17,2019-01-29T17:20:00Z
150232,iPhone,1,700,194 Dogwood St,Seattle (WA),98101,Jan,9,2019-01-31T09:04:00Z
150232,Lightning Charging Cable,1,14.95,194 Dogwood St,Seattle (WA),98101,Jan,9,2019-01-31T09:04:00Z
150233,Lightning Charging Cable,1,14.95,959 Cedar St,New York City (NY),10001,Jan,9,2019-01-29T09:10:00Z
150234,Apple Airpods Headphones,1,150,833 Dogwood St,Atlanta (GA),30301,Jan,19,2019-01-24T19:19:00Z
150235,AAA Batteries (4-pack),1,2.99,142 Ridge St,Boston (MA),02215,Jan,19,2019-01-07T19:33:00Z
150236,Lightning Charging Cable,1,14.95,139 Lincoln St,San Francisco (CA),94016,Jan,13,2019-01-01T13:21:00Z
150237,Lightning Charging Cable,1,14.95,840 12th St,Boston (MA),02215,Jan,12,2019-01-20T12:11:00Z
150238,27in FHD Monitor,1,149.99,777 Dogwood St,Los Angeles (CA),90001,Jan,11,2019-01-13T11:03:00Z
150239,USB-C Charging Cable,1,11.95,212 Park St,San Francisco (CA),94016,Jan,20,2019-01-18T20:01:00Z
150240,Bose SoundSport Headphones,1,99.99,294 6th St,Los Angeles (CA),90001,Jan,8,2019-01-13T08:22:00Z
150241,iPhone,1,700,374 10th St,San Francisco (CA),94016,Jan,7,2019-01-20T07:09:00Z
150242,AAA Batteries (4-pack),2,2.99,685 Cherry St,San Francisco (CA),94016,Jan,9,2019-01-19T09:39:00Z
150243,USB-C Charging Cable,1,11.95,741 5th St,Seattle (WA),98101,Jan,11,2019-01-08T11:05:00Z
150244,AAA Batteries (4-pack),1,2.99,995 Highland St,San Francisco (CA),94016,Jan,18,2019-01-23T18:20:00Z
150245,Google Phone,1,600,217 Dogwood St,Boston (MA),02215,Jan,18,2019-01-20T18:29:00Z
150246,USB-C Charging Cable,1,11.95,208 Hill St,San Francisco (CA),94016,Jan,13,2019-01-04T13:35:00Z
150247,27in FHD Monitor,1,149.99,495 Cedar St,Dallas (TX),75001,Jan,12,2019-01-22T12:41:00Z
150248,Bose SoundSport Headphones,1,99.99,317 Main St,San Francisco (CA),94016,Jan,20,2019-01-11T20:06:00Z
150249,iPhone,1,700,709 Spruce St,Los Angeles (CA),90001,Jan,15,2019-01-29T15:29:00Z
150250,20in Monitor,1,109.99,338 9th St,San Francisco (CA),94016,Jan,13,2019-01-16T13:51:00Z
150251,34in Ultrawide Monitor,1,379.99,365 Jefferson St,San Francisco (CA),94016,Jan,23,2019-01-11T23:39:00Z
150252,34in Ultrawide Monitor,1,379.99,193 4th St,Austin (TX),73301,Jan,14,2019-01-31T14:50:00Z
150253,Bose SoundSport Headphones,1,99.99,555 8th St,Atlanta (GA),30301,Jan,21,2019-01-03T21:16:00Z
150254,Lightning Charging Cable,1,14.95,401 Chestnut St,San Francisco (CA),94016,Jan,11,2019-01-29T11:08:00Z
150255,Bose SoundSport Headphones,1,99.99,697 Chestnut St,San Francisco (CA),94016,Jan,22,2019-01-09T22:10:00Z
150256,ThinkPad Laptop,1,999.99,540 Sunset St,Portland (OR),97035,Jan,9,2019-01-15T09:41:00Z
150257,27in 4K Gaming Monitor,1,389.99,770 Forest St,San Francisco (CA),94016,Jan,18,2019-01-14T18:59:00Z
150258,20in Monitor,1,109.99,551 Willow St,Austin (TX),73301,Jan,13,2019-01-24T13:35:00Z
150259,Wired Headphones,1,11.99,65 Madison St,San Francisco (CA),94016,Jan,19,2019-01-24T19:38:00Z
150260,iPhone,1,700,305 14th St,Boston (MA),02215,Jan,20,2019-01-24T20:49:00Z
150261,Google Phone,1,600,805 Jefferson St,San Francisco (CA),94016,Jan,19,2019-01-14T19:42:00Z
150262,Wired Headphones,1,11.99,21 Jackson St,New York City (NY),10001,Jan,8,2019-01-31T08:48:00Z
150263,Flatscreen TV,1,300,254 1st St,New York City (NY),10001,Jan,17,2019-01-18T17:16:00Z
150264,27in 4K Gaming Monitor,1,389.99,223 Walnut St,Dallas (TX),75001,Jan,17,2019-01-26T17:43:00Z
150265,AAA Batteries (4-pack),1,2.99,413 8th St,Los Angeles (CA),90001,Jan,7,2019-01-26T07:01:00Z
150266,AA Batteries (4-pack),1,3.84,314 14th St,Atlanta (GA),30301,Jan,20,2019-01-20T20:30:00Z
150267,AAA Batteries (4-pack),1,2.99,412 8th St,Boston (MA),02215,Jan,9,2019-01-20T09:27:00Z
150268,Wired Headphones,1,11.99,5 Church St,Boston (MA),02215,Jan,13,2019-01-03T13:49:00Z
150269,USB-C Charging Cable,1,11.95,935 Cedar St,San Francisco (CA),94016,Jan,18,2019-01-31T18:18:00Z
150270,AA Batteries (4-pack),1,3.84,74 Chestnut St,New York City (NY),10001,Jan,21,2019-01-21T21:39:00Z
150271,Apple Airpods Headphones,1,150,970 Church St,San Francisco (CA),94016,Jan,17,2019-01-29T17:55:00Z
150272,Lightning Charging Cable,1,14.95,219 North St,New York City (NY),10001,Jan,15,2019-01-13T15:56:00Z
150273,AA Batteries (4-pack),2,3.84,393 Washington St,Seattle (WA),98101,Jan,18,2019-01-05T18:15:00Z
150274,27in 4K Gaming Monitor,1,389.99,784 Park St,San Francisco (CA),94016,Jan,18,2019-01-26T18:49:00Z
150275,34in Ultrawide Monitor,1,379.99,569 Cherry St,Dallas (TX),75001,Jan,21,2019-01-09T21:01:00Z
150276,34in Ultrawide Monitor,1,379.99,570 Pine St,Dallas (TX),75001,Jan,12,2019-01-07T12:33:00Z
150277,Lightning Charging Cable,1,14.95,954 Jefferson St,Atlanta (GA),30301,Jan,17,2019-01-20T17:20:00Z
150278,Google Phone,1,600,812 8th St,San Francisco (CA),94016,Jan,12,2019-01-06T12:02:00Z
150279,AA Batteries (4-pack),3,3.84,221 Willow St,San Francisco (CA),94016,Jan,15,2019-01-05T15:57:00Z
150280,ThinkPad Laptop,1,999.99,767 14th St,Seattle (WA),98101,Jan,8,2019-01-20T08:09:00Z
150281,AA Batteries (4-pack),1,3.84,519 South St,Portland (OR),97035,Jan,4,2019-01-09T04:17:00Z
150282,Lightning Charging Cable,1,14.95,608 Cherry St,Seattle (WA),98101,Jan,17,2019-01-23T17:11:00Z
150283,Lightning Charging Cable,1,14.95,821 10th St,Austin (TX),73301,Jan,9,2019-01-21T09:03:00Z
150284,AAA Batteries (4-pack),1,2.99,462 Highland St,San Francisco (CA),94016,Jan,8,2019-01-03T08:21:00Z
150285,Apple Airpods Headphones,1,150,49 13th St,Boston (MA),02215,Jan,14,2019-01-30T14:35:00Z
150286,Macbook Pro Laptop,1,1700,553 Lake St,San Francisco (CA),94016,Jan,19,2019-01-22T19:24:00Z
150287,iPhone,1,700,705 Highland St,Portland (OR),97035,Jan,16,2019-01-07T16:18:00Z
150287,Lightning Charging Cable,1,14.95,705 Highland St,Portland (OR),97035,Jan,16,2019-01-07T16:18:00Z
150288,Vareebadd Phone,1,400,812 12th St,San Francisco (CA),94016,Jan,13,2019-01-11T13:09:00Z
150289,AA Batteries (4-pack),1,3.84,370 West St,San Francisco (CA),94016,Jan,6,2019-01-07T06:52:00Z
150290,Wired Headphones,1,11.99,316 Ridge St,San Francisco (CA),94016,Jan,21,2019-01-26T21:29:00Z
150291,Bose SoundSport Headphones,1,99.99,93 Center St,San Francisco (CA),94016,Jan,21,2019-01-10T21:27:00Z
150292,Macbook Pro Laptop,1,1700,418 12th St,New York City (NY),10001,Jan,21,2019-01-31T21:22:00Z
150293,Wired Headphones,1,11.99,448 Dogwood St,Boston (MA),02215,Jan,19,2019-01-18T19:43:00Z
150294,27in FHD Monitor,1,149.99,726 Cherry St,Atlanta (GA),30301,Jan,4,2019-01-31T04:18:00Z
150295,27in FHD Monitor,1,149.99,74 West St,Boston (MA),02215,Jan,17,2019-01-14T17:32:00Z
150296,Flatscreen TV,1,300,958 9th St,New York City (NY),10001,Jan,12,2019-01-04T12:22:00Z
150297,USB-C Charging Cable,1,11.95,154 Lake St,Los Angeles (CA),90001,Jan,13,2019-01-31T13:09:00Z
150298,USB-C Charging Cable,1,11.95,535 Ridge St,New York City (NY),10001,Jan,17,2019-01-30T17:55:00Z
150299,AA Batteries (4-pack),3,3.84,957 10th St,Seattle (WA),98101,Jan,14,2019-01-25T14:44:00Z
150300,AA Batteries (4-pack),1,3.84,382 Church St,San Francisco (CA),94016,Jan,9,2019-01-21T09:25:00Z
150301,27in FHD Monitor,1,149.99,331 Lake St,New York City (NY),10001,Jan,21,2019-01-06T21:52:00Z
150302,AAA Batteries (4-pack),1,2.99,468 Pine St,Seattle (WA),98101,Jan,22,2019-01-26T22:42:00Z
150303,iPhone,1,700,801 Hickory St,San Francisco (CA),94016,Jan,18,2019-01-15T18:33:00Z
150303,Lightning Charging Cable,1,14.95,801 Hickory St,San Francisco (CA),94016,Jan,18,2019-01-15T18:33:00Z
150304,27in FHD Monitor,1,149.99,609 Adams St,Austin (TX),73301,Jan,4,2019-01-17T04:02:00Z
150305,Bose SoundSport Headphones,1,99.99,24 Elm St,New York City (NY),10001,Jan,23,2019-01-10T23:34:00Z
150306,Apple Airpods Headphones,1,150,715 9th St,Austin (TX),73301,Jan,16,2019-01-26T16:35:00Z
150307,USB-C Charging Cable,1,11.95,803 West St,New York City (NY),10001,Jan,18,2019-01-24T18:40:00Z
150308,AA Batteries (4-pack),2,3.84,837 5th St,New York City (NY),10001,Jan,16,2019-01-19T16:05:00Z
150309,Bose SoundSport Headphones,1,99.99,633 Lake St,San Francisco (CA),94016,Jan,11,2019-01-31T11:55:00Z
150310,Lightning Charging Cable,1,14.95,170 Lake St,Seattle (WA),98101,Jan,19,2019-01-29T19:16:00Z
150311,Flatscreen TV,1,300,795 Hickory St,San Francisco (CA),94016,Jan,14,2019-01-01T14:25:00Z
150312,34in Ultrawide Monitor,1,379.99,814 Forest St,San Francisco (CA),94016,Jan,10,2019-01-23T10:01:00Z
150313,Flatscreen TV,1,300,888 South St,Boston (MA),02215,Jan,20,2019-01-25T20:15:00Z
150314,Macbook Pro Laptop,1,1700,907 Meadow St,Austin (TX),73301,Jan,9,2019-01-27T09:52:00Z
150315,Bose SoundSport Headphones,1,99.99,792 4th St,Boston (MA),02215,Jan,12,2019-01-16T12:22:00Z
150316,AA Batteries (4-pack),2,3.84,67 Dogwood St,Boston (MA),02215,Jan,16,2019-01-16T16:57:00Z
150317,27in 4K Gaming Monitor,1,389.99,722 Elm St,New York City (NY),10001,Jan,22,2019-01-31T22:27:00Z
150318,AAA Batteries (4-pack),1,2.99,629 Willow St,San Francisco (CA),94016,Jan,20,2019-01-10T20:03:00Z
150319,Google Phone,1,600,402 South St,Austin (TX),73301,Jan,9,2019-01-02T09:16:00Z
150320,Wired Headphones,1,11.99,582 Hill St,San Francisco (CA),94016,Jan,13,2019-01-23T13:25:00Z
150321,iPhone,1,700,418 West St,Atlanta (GA),30301,Jan,21,2019-01-13T21:24:00Z
150322,Lightning Charging Cable,1,14.95,552 Maple St,Portland (OR),97035,Jan,16,2019-01-23T16:58:00Z
150323,Google Phone,1,600,381 Wilson St,San Francisco (CA),94016,Jan,23,2019-01-15T23:31:00Z
150323,USB-C Charging Cable,1,11.95,381 Wilson St,San Francisco (CA),94016,Jan,23,2019-01-15T23:31:00Z
150323,Apple Airpods Headphones,1,150,381 Wilson St,San Francisco (CA),94016,Jan,23,2019-01-15T23:31:00Z
150324,Apple Airpods Headphones,1,150,168 10th St,San Francisco (CA),94016,Jan,21,2019-01-02T21:19:00Z
150325,Macbook Pro Laptop,1,1700,849 Church St,San Francisco (CA),94016,Jan,12,2019-01-29T12:50:00Z
150326,Apple Airpods Headphones,1,150,138 Johnson St,Atlanta (GA),30301,Jan,13,2019-01-03T13:49:00Z
150327,AA Batteries (4-pack),1,3.84,546 Center St,New York City (NY),10001,Jan,8,2019-01-31T08:42:00Z
150328,34in Ultrawide Monitor,1,379.99,47 Pine St,New York City (NY),10001,Jan,21,2019-01-10T21:24:00Z
150329,USB-C Charging Cable,1,11.95,605 Maple St,Los Angeles (CA),90001,Jan,19,2019-01-30T19:29:00Z
150330,AAA Batteries (4-pack),1,2.99,520 Forest St,Los Angeles (CA),90001,Jan,10,2019-01-15T10:05:00Z
150331,Bose SoundSport Headphones,1,99.99,337 Highland St,Boston (MA),02215,Jan,20,2019-01-15T20:57:00Z
150332,Lightning Charging Cable,2,14.95,876 1st St,Atlanta (GA),30301,Jan,13,2019-01-31T13:21:00Z
150333,Lightning Charging Cable,1,14.95,72 Willow St,Austin (TX),73301,Jan,19,2019-01-20T19:27:00Z
150334,Lightning Charging Cable,1,14.95,615 4th St,Boston (MA),02215,Jan,19,2019-01-06T19:52:00Z
150335,iPhone,1,700,956 Madison St,Los Angeles (CA),90001,Jan,14,2019-01-01T14:32:00Z
150335,Apple Airpods Headphones,1,150,956 Madison St,Los Angeles (CA),90001,Jan,14,2019-01-01T14:32:00Z
150336,USB-C Charging Cable,1,11.95,309 Sunset St,San Francisco (CA),94016,Jan,14,2019-01-19T14:08:00Z
150337,Wired Headphones,1,11.99,503 South St,Seattle (WA),98101,Jan,18,2019-01-20T18:39:00Z
150338,Flatscreen TV,1,300,919 Lake St,Los Angeles (CA),90001,Jan,5,2019-01-04T05:19:00Z
150339,AA Batteries (4-pack),2,3.84,508 Jackson St,New York City (NY),10001,Jan,23,2019-01-13T23:38:00Z
150340,Lightning Charging Cable,1,14.95,165 Forest St,Dallas (TX),75001,Jan,17,2019-01-19T17:48:00Z
150341,Apple Airpods Headphones,1,150,87 Sunset St,Atlanta (GA),30301,Jan,11,2019-01-26T11:00:00Z
150342,Lightning Charging Cable,1,14.95,244 Lincoln St,Dallas (TX),75001,Jan,19,2019-01-14T19:23:00Z
150343,ThinkPad Laptop,1,999.99,309 8th St,San Francisco (CA),94016,Jan,14,2019-01-29T14:24:00Z
150344,Apple Airpods Headphones,1,150,896 6th St,San Francisco (CA),94016,Jan,21,2019-01-27T21:55:00Z
150345,Bose SoundSport Headphones,1,99.99,130 Lake St,San Francisco (CA),94016,Jan,23,2019-01-21T23:40:00Z
150346,Lightning Charging Cable,2,14.95,264 Ridge St,Portland (OR),97035,Jan,19,2019-01-16T19:41:00Z
150347,27in FHD Monitor,1,149.99,573 Pine St,San Francisco (CA),94016,Jan,10,2019-01-31T10:06:00Z
150348,AAA Batteries (4-pack),1,2.99,315 Chestnut St,San Francisco (CA),94016,Jan,13,2019-01-03T13:33:00Z
150349,iPhone,1,700,532 Lakeview St,San Francisco (CA),94016,Jan,22,2019-01-21T22:21:00Z
150350,AAA Batteries (4-pack),1,2.99,995 Park St,New York City (NY),10001,Jan,17,2019-01-13T17:45:00Z
150351,AAA Batteries (4-pack),1,2.99,267 4th St,Los Angeles (CA),90001,Jan,22,2019-01-26T22:22:00Z
150352,AAA Batteries (4-pack),2,2.99,253 Meadow St,San Francisco (CA),94016,Jan,15,2019-01-29T15:35:00Z
150353,Flatscreen TV,1,300,357 13th St,Atlanta (GA),30301,Jan,11,2019-01-22T11:31:00Z
150354,Apple Airpods Headphones,1,150,670 North St,Portland (ME),04101,Jan,12,2019-01-30T12:55:00Z
150355,USB-C Charging Cable,1,11.95,606 2nd St,Dallas (TX),75001,Jan,21,2019-01-28T21:57:00Z
150356,Lightning Charging Cable,1,14.95,961 2nd St,Los Angeles (CA),90001,Jan,9,2019-01-03T09:03:00Z
150357,Bose SoundSport Headphones,1,99.99,930 Park St,New York City (NY),10001,Jan,10,2019-01-18T10:12:00Z
150358,LG Washing Machine,1,600,569 10th St,New York City (NY),10001,Jan,13,2019-01-22T13:18:00Z
150359,Macbook Pro Laptop,1,1700,769 7th St,San Francisco (CA),94016,Jan,22,2019-01-13T22:28:00Z
150360,AAA Batteries (4-pack),1,2.99,709 Lincoln St,San Francisco (CA),94016,Jan,23,2019-01-13T23:59:00Z
150361,iPhone,1,700,915 Pine St,Atlanta (GA),30301,Jan,6,2019-01-30T06:41:00Z
150362,Apple Airpods Headphones,1,150,346 Pine St,Dallas (TX),75001,Jan,7,2019-01-31T07:18:00Z
150363,AAA Batteries (4-pack),1,2.99,307 Lakeview St,Los Angeles (CA),90001,Jan,17,2019-01-05T17:34:00Z
150364,Apple Airpods Headphones,1,150,253 Walnut St,San Francisco (CA),94016,Jan,22,2019-01-06T22:32:00Z
150365,Apple Airpods Headphones,1,150,71 Lake St,Portland (OR),97035,Jan,12,2019-01-16T12:35:00Z
150366,AA Batteries (4-pack),1,3.84,480 West St,Portland (OR),97035,Jan,12,2019-01-19T12:26:00Z
150367,Lightning Charging Cable,1,14.95,576 West St,Los Angeles (CA),90001,Jan,8,2019-01-01T08:25:00Z
150368,Google Phone,1,600,793 Spruce St,San Francisco (CA),94016,Jan,22,2019-01-24T22:32:00Z
150369,Wired Headphones,1,11.99,634 Wilson St,San Francisco (CA),94016,Jan,1,2019-01-25T01:14:00Z
150370,iPhone,1,700,534 Sunset St,San Francisco (CA),94016,Jan,21,2019-01-21T21:34:00Z
150371,34in Ultrawide Monitor,1,379.99,32 Elm St,Portland (ME),04101,Jan,19,2019-01-05T19:12:00Z
150372,AAA Batteries (4-pack),3,2.99,262 Sunset St,Boston (MA),02215,Jan,10,2019-01-14T10:24:00Z
150373,AAA Batteries (4-pack),1,2.99,271 Center St,San Francisco (CA),94016,Jan,20,2019-01-29T20:44:00Z
150374,Lightning Charging Cable,1,14.95,508 1st St,Los Angeles (CA),90001,Jan,13,2019-01-31T13:48:00Z
150375,AAA Batteries (4-pack),1,2.99,10 South St,Los Angeles (CA),90001,Jan,11,2019-01-11T11:03:00Z
150376,AA Batteries (4-pack),1,3.84,66 West St,Los Angeles (CA),90001,Jan,22,2019-01-29T22:23:00Z
150377,AA Batteries (4-pack),1,3.84,674 Ridge St,Los Angeles (CA),90001,Jan,15,2019-01-19T15:15:00Z
150378,Google Phone,1,600,978 Ridge St,San Francisco (CA),94016,Jan,10,2019-01-17T10:20:00Z
150379,Wired Headphones,1,11.99,696 Washington St,Atlanta (GA),30301,Jan,11,2019-01-27T11:25:00Z
150380,USB-C Charging Cable,2,11.95,913 Jackson St,San Francisco (CA),94016,Jan,11,2019-01-19T11:00:00Z
150381,Wired Headphones,1,11.99,976 Main St,Portland (OR),97035,Jan,10,2019-01-22T10:04:00Z
150382,Lightning Charging Cable,1,14.95,533 Washington St,Atlanta (GA),30301,Jan,12,2019-01-08T12:58:00Z
150383,Bose SoundSport Headphones,1,99.99,95 7th St,Boston (MA),02215,Jan,10,2019-01-30T10:54:00Z
150384,AAA Batteries (4-pack),1,2.99,924 5th St,Dallas (TX),75001,Jan,20,2019-01-23T20:12:00Z
150385,Google Phone,1,600,521 Adams St,San Francisco (CA),94016,Jan,21,2019-01-07T21:10:00Z
150386,Apple Airpods Headphones,1,150,60 Highland St,Los Angeles (CA),90001,Jan,16,2019-01-19T16:56:00Z
150387,Lightning Charging Cable,1,14.95,579 Meadow St,San Francisco (CA),94016,Jan,19,2019-01-05T19:41:00Z
150388,Bose SoundSport Headphones,1,99.99,634 13th St,San Francisco (CA),94016,Jan,12,2019-01-31T12:08:00Z
150389,USB-C Charging Cable,1,11.95,938 11th St,Seattle (WA),98101,Jan,17,2019-01-28T17:54:00Z
150390,Vareebadd Phone,1,400,261 Ridge St,Dallas (TX),75001,Jan,17,2019-01-15T17:45:00Z
150391,USB-C Charging Cable,1,11.95,548 10th St,Los Angeles (CA),90001,Jan,19,2019-01-23T19:17:00Z
150392,USB-C Charging Cable,1,11.95,560 7th St,Dallas (TX),75001,Jan,9,2019-01-05T09:55:00Z
150393,Lightning Charging Cable,1,14.95,215 12th St,New York City (NY),10001,Jan,9,2019-01-01T09:37:00Z
150394,AAA Batteries (4-pack),1,2.99,714 6th St,Boston (MA),02215,Jan,9,2019-01-01T09:08:00Z
150395,AAA Batteries (4-pack),1,2.99,574 7th St,Portland (OR),97035,Jan,21,2019-01-29T21:12:00Z
150396,Apple Airpods Headphones,1,150,693 8th St,San Francisco (CA),94016,Jan,13,2019-01-17T13:00:00Z
150397,AAA Batteries (4-pack),1,2.99,346 Church St,New York City (NY),10001,Jan,12,2019-01-16T12:48:00Z
150398,Wired Headphones,1,11.99,276 Maple St,San Francisco (CA),94016,Jan,8,2019-01-09T08:37:00Z
150399,Bose SoundSport Headphones,1,99.99,112 11th St,Portland (OR),97035,Jan,23,2019-01-25T23:16:00Z
150400,USB-C Charging Cable,1,11.95,514 Maple St,Atlanta (GA),30301,Jan,11,2019-01-27T11:00:00Z
150401,AAA Batteries (4-pack),1,2.99,874 Dogwood St,Boston (MA),02215,Jan,19,2019-01-30T19:44:00Z
150402,AAA Batteries (4-pack),1,2.99,217 7th St,New York City (NY),10001,Jan,10,2019-01-26T10:33:00Z
150403,Apple Airpods Headphones,1,150,201 Wilson St,San Francisco (CA),94016,Jan,9,2019-01-30T09:48:00Z
150404,Vareebadd Phone,1,400,596 Lincoln St,New York City (NY),10001,Jan,22,2019-01-15T22:46:00Z
150405,Bose SoundSport Headphones,1,99.99,848 Hickory St,Portland (OR),97035,Jan,22,2019-01-11T22:40:00Z
150406,ThinkPad Laptop,1,999.99,183 Johnson St,San Francisco (CA),94016,Jan,6,2019-01-20T06:55:00Z
150407,Lightning Charging Cable,1,14.95,805 South St,San Francisco (CA),94016,Jan,7,2019-01-20T07:25:00Z
150408,AAA Batteries (4-pack),1,2.99,443 Walnut St,San Francisco (CA),94016,Jan,12,2019-01-23T12:28:00Z
150409,Vareebadd Phone,1,400,410 Forest St,Boston (MA),02215,Jan,2,2019-01-10T02:38:00Z
150410,Lightning Charging Cable,1,14.95,314 Adams St,Los Angeles (CA),90001,Jan,9,2019-01-12T09:41:00Z
150411,Bose SoundSport Headphones,1,99.99,854 Hill St,Austin (TX),73301,Jan,17,2019-01-20T17:26:00Z
150412,27in FHD Monitor,1,149.99,476 5th St,San Francisco (CA),94016,Jan,10,2019-01-21T10:17:00Z
150413,Apple Airpods Headphones,1,150,290 Highland St,Portland (OR),97035,Jan,13,2019-01-17T13:33:00Z
150414,Wired Headphones,1,11.99,186 River St,San Francisco (CA),94016,Jan,14,2019-01-05T14:03:00Z
150415,34in Ultrawide Monitor,1,379.99,33 Willow St,Austin (TX),73301,Jan,10,2019-01-28T10:38:00Z
150416,USB-C Charging Cable,1,11.95,887 Hickory St,Atlanta (GA),30301,Jan,20,2019-01-05T20:36:00Z
150417,Wired Headphones,3,11.99,351 13th St,Atlanta (GA),30301,Jan,22,2019-01-23T22:08:00Z
150418,Apple Airpods Headphones,1,150,358 Lakeview St,New York City (NY),10001,Jan,19,2019-01-31T19:13:00Z
150419,Bose SoundSport Headphones,1,99.99,418 Walnut St,Dallas (TX),75001,Jan,13,2019-01-13T13:47:00Z
150420,AAA Batteries (4-pack),1,2.99,304 Elm St,San Francisco (CA),94016,Jan,9,2019-01-22T09:56:00Z
150421,Flatscreen TV,1,300,24 Chestnut St,San Francisco (CA),94016,Jan,20,2019-01-31T20:06:00Z
150422,iPhone,1,700,255 14th St,Seattle (WA),98101,Jan,16,2019-01-21T16:31:00Z
